,continent,location,date,new_cases,new_deaths,monthly_total_vaccination,monthly_people_vaccinated
1607,Asia,Brunei,2022-01,1006.0,0.0,80884.0,1154.0
1608,Asia,Brunei,2022-02,47066.0,27.0,62325.0,632.0
1609,Asia,Brunei,2022-03,70870.0,83.0,31886.0,352.0
1610,Asia,Brunei,2022-04,6993.0,10.0,11047.0,4032.0
1611,Asia,Cambodia,2020-01,1.0,0.0,0.0,0.0
1612,Asia,Cambodia,2020-02,0.0,0.0,0.0,0.0
1613,Asia,Cambodia,2020-03,108.0,0.0,0.0,0.0
1614,Asia,Cambodia,2020-04,13.0,0.0,0.0,0.0
1615,Asia,Cambodia,2020-05,3.0,0.0,0.0,0.0
1616,Asia,Cambodia,2020-06,16.0,0.0,0.0,0.0
1617,Asia,Cambodia,2020-07,98.0,0.0,0.0,0.0
1618,Asia,Cambodia,2020-08,35.0,0.0,0.0,0.0
1619,Asia,Cambodia,2020-09,3.0,0.0,0.0,0.0
1620,Asia,Cambodia,2020-10,14.0,0.0,0.0,0.0
1621,Asia,Cambodia,2020-11,35.0,0.0,0.0,0.0
1622,Asia,Cambodia,2020-12,52.0,0.0,0.0,0.0
1623,Asia,Cambodia,2021-01,88.0,0.0,0.0,0.0
1624,Asia,Cambodia,2021-02,354.0,0.0,69777.0,68299.0
1625,Asia,Cambodia,2021-03,1620.0,11.0,575988.0,338950.0
1626,Asia,Cambodia,2021-04,10962.0,82.0,1639023.0,932317.0
1627,Asia,Cambodia,2021-05,16692.0,121.0,2328774.0,1285772.0
1628,Asia,Cambodia,2021-06,20291.0,388.0,2638094.0,1577413.0
1629,Asia,Cambodia,2021-07,26858.0,795.0,4836661.0,3102005.0
1630,Asia,Cambodia,2021-08,15812.0,506.0,6997606.0,3496935.0
1631,Asia,Cambodia,2021-09,19596.0,416.0,5186698.0,2569147.0
1632,Asia,Cambodia,2021-10,5871.0,469.0,3310274.0,338649.0
1633,Asia,Cambodia,2021-11,1612.0,152.0,1133553.0,436119.0
1634,Asia,Cambodia,2021-12,359.0,72.0,1740272.0,116564.0
1635,Asia,Cambodia,2022-01,862.0,3.0,2688057.0,91451.0
1636,Asia,Cambodia,2022-02,8921.0,17.0,2276873.0,240984.0
1637,Asia,Cambodia,2022-03,5349.0,22.0,1525036.0,231772.0
1638,Asia,Cambodia,2022-04,605.0,2.0,707731.0,65887.0
1639,Asia,China,2020-01,9236.0,196.0,0.0,0.0
1640,Asia,China,2020-02,69468.0,2622.0,0.0,0.0
1641,Asia,China,2020-03,3814.0,470.0,0.0,0.0
1642,Asia,China,2020-04,2681.0,1328.0,0.0,0.0
1643,Asia,China,2020-05,642.0,1.0,0.0,0.0
1644,Asia,China,2020-06,693.0,0.0,0.0,0.0
1645,Asia,China,2020-07,1122.0,0.0,0.0,0.0
1646,Asia,China,2020-08,1272.0,0.0,0.0,0.0
1647,Asia,China,2020-09,949.0,0.0,0.0,0.0
1648,Asia,China,2020-10,1381.0,0.0,0.0,0.0
1649,Asia,China,2020-11,1101.0,0.0,0.0,0.0
1650,Asia,China,2020-12,794.0,0.0,0.0,0.0
1651,Asia,China,2021-01,3649.0,2.0,0.0,0.0
1652,Asia,China,2021-02,616.0,0.0,0.0,0.0
1653,Asia,China,2021-03,650.0,0.0,0.0,0.0
1654,Asia,China,2021-04,873.0,0.0,0.0,0.0
1655,Asia,China,2021-05,927.0,0.0,0.0,0.0
1656,Asia,China,2021-06,1206.0,0.0,845299000.0,622000000.0
1657,Asia,China,2021-07,1698.0,3.0,0.0,0.0
1658,Asia,China,2021-08,2477.0,0.0,1158615000.0,450500000.0
1659,Asia,China,2021-09,1663.0,0.0,170129000.0,28342000.0
1660,Asia,China,2021-10,1535.0,0.0,0.0,0.0
1661,Asia,China,2021-11,2152.0,0.0,248865000.0,124158000.0
1662,Asia,China,2021-12,4043.0,0.0,372808000.0,34967000.0
1663,Asia,China,2022-01,4901.0,0.0,198446000.0,6103000.0
1664,Asia,China,2022-02,4675.0,0.0,120460000.0,3232000.0
1665,Asia,China,2022-03,103254.0,2.0,156252000.0,8407000.0
1666,Asia,China,2022-04,640865.0,192.0,46589000.0,4411000.0
1667,Asia,Georgia,2020-02,1.0,0.0,0.0,0.0
1668,Asia,Georgia,2020-03,109.0,0.0,0.0,0.0
1669,Asia,Georgia,2020-04,429.0,6.0,0.0,0.0
1670,Asia,Georgia,2020-05,244.0,6.0,0.0,0.0
1671,Asia,Georgia,2020-06,145.0,3.0,0.0,0.0
1672,Asia,Georgia,2020-07,240.0,2.0,0.0,0.0
1673,Asia,Georgia,2020-08,319.0,2.0,0.0,0.0
1674,Asia,Georgia,2020-09,4705.0,20.0,0.0,0.0
1675,Asia,Georgia,2020-10,32744.0,268.0,0.0,0.0
1676,Asia,Georgia,2020-11,96648.0,960.0,0.0,0.0
1677,Asia,Georgia,2020-12,91836.0,1238.0,0.0,0.0
1678,Asia,Georgia,2021-01,30691.0,673.0,0.0,0.0
1679,Asia,Georgia,2021-02,12647.0,332.0,0.0,0.0
1680,Asia,Georgia,2021-03,11003.0,268.0,7822.0,7822.0
1681,Asia,Georgia,2021-04,28549.0,332.0,37516.0,31452.0
1682,Asia,Georgia,2021-05,33653.0,663.0,93576.0,73539.0
1683,Asia,Georgia,2021-06,22115.0,543.0,122738.0,48767.0
1684,Asia,Georgia,2021-07,53456.0,504.0,219939.0,162257.0
1685,Asia,Georgia,2021-08,130277.0,1588.0,729155.0,478246.0
1686,Asia,Georgia,2021-09,63201.0,1538.0,564023.0,176557.0
1687,Asia,Georgia,2021-10,106235.0,1099.0,146165.0,35188.0
1688,Asia,Georgia,2021-11,126396.0,2009.0,234627.0,146430.0
1689,Asia,Georgia,2021-12,89098.0,1746.0,357297.0,203638.0
1690,Asia,Georgia,2022-01,241182.0,1180.0,209329.0,136951.0
1691,Asia,Georgia,2022-02,429549.0,1183.0,98359.0,72848.0
1692,Asia,Georgia,2022-03,42792.0,582.0,40709.0,30367.0
1693,Asia,Georgia,2022-04,6111.0,55.0,15705.0,10466.0
1694,Asia,Hong Kong,2020-01,12.0,0.0,0.0,0.0
1695,Asia,Hong Kong,2020-02,83.0,2.0,0.0,0.0
1696,Asia,Hong Kong,2020-03,585.0,2.0,0.0,0.0
1697,Asia,Hong Kong,2020-04,357.0,0.0,0.0,0.0
1698,Asia,Hong Kong,2020-05,47.0,0.0,0.0,0.0
1699,Asia,Hong Kong,2020-06,121.0,3.0,0.0,0.0
1700,Asia,Hong Kong,2020-07,2067.0,20.0,0.0,0.0
1701,Asia,Hong Kong,2020-08,1538.0,62.0,0.0,0.0
1702,Asia,Hong Kong,2020-09,277.0,16.0,0.0,0.0
1703,Asia,Hong Kong,2020-10,236.0,0.0,0.0,0.0
1704,Asia,Hong Kong,2020-11,991.0,4.0,0.0,0.0
1705,Asia,Hong Kong,2020-12,2532.0,39.0,0.0,0.0
1706,Asia,Hong Kong,2021-01,1606.0,33.0,0.0,0.0
1707,Asia,Hong Kong,2021-02,553.0,18.0,20680.0,20679.0
1708,Asia,Hong Kong,2021-03,462.0,6.0,484397.0,440354.0
1709,Asia,Hong Kong,2021-04,307.0,4.0,908694.0,455265.0
1710,Asia,Hong Kong,2021-05,67.0,1.0,986726.0,463162.0
1711,Asia,Hong Kong,2021-06,82.0,1.0,1328862.0,869654.0
1712,Asia,Hong Kong,2021-07,61.0,1.0,1933869.0,978184.0
1713,Asia,Hong Kong,2021-08,128.0,0.0,1925339.0,912705.0
1714,Asia,Hong Kong,2021-09,106.0,1.0,1088504.0,352526.0
1715,Asia,Hong Kong,2021-10,152.0,0.0,366776.0,125134.0
1716,Asia,Hong Kong,2021-11,90.0,0.0,413877.0,138494.0
1717,Asia,Hong Kong,2021-12,213.0,0.0,467896.0,120336.0
1718,Asia,Hong Kong,2022-01,1548.0,0.0,1199973.0,484368.0
1719,Asia,Hong Kong,2022-02,261547.0,531.0,1989111.0,804456.0
1720,Asia,Hong Kong,2022-03,881671.0,7081.0,2013638.0,354250.0
1721,Asia,Hong Kong,2022-04,45223.0,1449.0,567580.0,62611.0
1722,Asia,India,2020-01,1.0,0.0,0.0,0.0
1723,Asia,India,2020-02,2.0,0.0,0.0,0.0
1724,Asia,India,2020-03,1394.0,36.0,0.0,0.0
1725,Asia,India,2020-04,33466.0,1119.0,0.0,0.0
1726,Asia,India,2020-05,155746.0,4254.0,0.0,0.0
1727,Asia,India,2020-06,394872.0,11992.0,0.0,0.0
1728,Asia,India,2020-07,1110507.0,19111.0,0.0,0.0
1729,Asia,India,2020-08,1995178.0,28777.0,0.0,0.0
1730,Asia,India,2020-09,2621418.0,33390.0,0.0,0.0
1731,Asia,India,2020-10,1871498.0,23433.0,0.0,0.0
1732,Asia,India,2020-11,1278727.0,15510.0,0.0,0.0
1733,Asia,India,2020-12,823900.0,11373.0,0.0,0.0
1734,Asia,India,2021-01,470901.0,5398.0,3758843.0,3758843.0
1735,Asia,India,2021-02,354631.0,2765.0,10542423.0,8086232.0
1736,Asia,India,2021-03,1109424.0,5770.0,50816630.0,43938126.0
1737,Asia,India,2021-04,6943304.0,48926.0,86880211.0,69593751.0
1738,Asia,India,2021-05,9010075.0,120042.0,58451788.0,41814133.0
1739,Asia,India,2021-06,2236590.0,60190.0,118708244.0,104218938.0
1740,Asia,India,2021-07,1244190.0,24892.0,132360340.0,88410290.0
1741,Asia,India,2021-08,1155021.0,14669.0,183280746.0,137181770.0
1742,Asia,India,2021-09,955862.0,9319.0,241626067.0,151946960.0
1743,Asia,India,2021-10,519107.0,10098.0,176206059.0,84593686.0
1744,Asia,India,2021-11,310962.0,10810.0,174423791.0,55511467.0
1745,Asia,India,2021-12,264803.0,12239.0,211810280.0,56586405.0
1746,Asia,India,2022-01,6607920.0,14756.0,215920616.0,97387113.0
1747,Asia,India,2022-02,1461546.0,17781.0,110392609.0,22705866.0
1748,Asia,India,2022-03,94730.0,7158.0,66768398.0,23113395.0
1749,Asia,India,2022-04,39721.0,2473.0,37224156.0,12250373.0
1750,Asia,Indonesia,2020-03,1528.0,136.0,0.0,0.0
1751,Asia,Indonesia,2020-04,8590.0,656.0,0.0,0.0
1752,Asia,Indonesia,2020-05,16355.0,821.0,0.0,0.0
1753,Asia,Indonesia,2020-06,29912.0,1263.0,0.0,0.0
1754,Asia,Indonesia,2020-07,51991.0,2255.0,0.0,0.0
1755,Asia,Indonesia,2020-08,66420.0,2286.0,0.0,0.0
1756,Asia,Indonesia,2020-09,112212.0,3323.0,0.0,0.0
1757,Asia,Indonesia,2020-10,123080.0,3129.0,0.0,0.0
1758,Asia,Indonesia,2020-11,128795.0,3076.0,0.0,0.0
1759,Asia,Indonesia,2020-12,204315.0,5193.0,0.0,0.0
1760,Asia,Indonesia,2021-01,335116.0,7860.0,515681.0,493133.0
1761,Asia,Indonesia,2021-02,256320.0,6168.0,2174482.0,1198591.0
1762,Asia,Indonesia,2021-03,177078.0,4692.0,9115151.0,6403993.0
1763,Asia,Indonesia,2021-04,156656.0,4663.0,8210431.0,4290169.0
1764,Asia,Indonesia,2021-05,153335.0,5057.0,7029762.0,4027786.0
1765,Asia,Indonesia,2021-06,356569.0,7913.0,15699134.0,12865470.0
1766,Asia,Indonesia,2021-07,1231386.0,35628.0,25016696.0,17947372.0
1767,Asia,Indonesia,2021-08,680143.0,38904.0,31205162.0,15884774.0
1768,Asia,Indonesia,2021-09,125303.0,8916.0,43225862.0,27967713.0
1769,Asia,Indonesia,2021-10,29254.0,1466.0,51168870.0,28583247.0
1770,Asia,Indonesia,2021-11,12051.0,425.0,41478075.0,19703190.0
1771,Asia,Indonesia,2021-12,6311.0,264.0,39909878.0,21717419.0
1772,Asia,Indonesia,2022-01,90650.0,226.0,0.0,0.0
1773,Asia,Indonesia,2022-02,1211078.0,4015.0,70948061.0,29886742.0
1774,Asia,Indonesia,2022-03,448370.0,6754.0,33722598.0,5564667.0
1775,Asia,Indonesia,2022-04,32225.0,1074.0,20094097.0,2505367.0
1776,Asia,Iran,2020-02,593.0,43.0,0.0,0.0
1777,Asia,Iran,2020-03,44012.0,2855.0,0.0,0.0
1778,Asia,Iran,2020-04,50035.0,3130.0,0.0,0.0
1779,Asia,Iran,2020-05,56826.0,1769.0,0.0,0.0
1780,Asia,Iran,2020-06,76196.0,3020.0,0.0,0.0
1781,Asia,Iran,2020-07,76542.0,5949.0,0.0,0.0
1782,Asia,Iran,2020-08,71008.0,4805.0,0.0,0.0
1783,Asia,Iran,2020-09,82007.0,4598.0,0.0,0.0
1784,Asia,Iran,2020-10,155553.0,8695.0,0.0,0.0
1785,Asia,Iran,2020-11,349298.0,13382.0,0.0,0.0
1786,Asia,Iran,2020-12,263072.0,6977.0,0.0,0.0
1787,Asia,Iran,2021-01,192857.0,2736.0,0.0,0.0
1788,Asia,Iran,2021-02,213170.0,2114.0,10000.0,10000.0
1789,Asia,Iran,2021-03,254395.0,2592.0,114193.0,114193.0
1790,Asia,Iran,2021-04,613513.0,9093.0,943930.0,734103.0
1791,Asia,Iran,2021-05,414059.0,8398.0,2073454.0,1880208.0
1792,Asia,Iran,2021-06,291421.0,4108.0,2576337.0,1338400.0
1793,Asia,Iran,2021-07,666451.0,6366.0,4450760.0,3665032.0
1794,Asia,Iran,2021-08,1121055.0,17164.0,16888579.0,10869199.0
1795,Asia,Iran,2021-09,594977.0,12634.0,24893530.0,17692687.0
1796,Asia,Iran,2021-10,337598.0,5875.0,33419134.0,15895618.0
1797,Asia,Iran,2021-11,192807.0,3527.0,19411160.0,5185596.0
1798,Asia,Iran,2021-12,76956.0,1776.0,11429620.0,2113834.0
1799,Asia,Iran,2022-01,178773.0,848.0,15991596.0,1271565.0
1800,Asia,Iran,2022-02,678255.0,4384.0,9324537.0,2073682.0
1801,Asia,Iran,2022-03,110791.0,3366.0,5357813.0,1046661.0
1802,Asia,Iran,2022-04,56204.0,820.0,1850171.0,400405.0
1803,Asia,Iraq,2020-02,13.0,0.0,0.0,0.0
1804,Asia,Iraq,2020-03,681.0,50.0,0.0,0.0
1805,Asia,Iraq,2020-04,1391.0,43.0,0.0,0.0
1806,Asia,Iraq,2020-05,4354.0,112.0,0.0,0.0
1807,Asia,Iraq,2020-06,42670.0,1738.0,0.0,0.0
1808,Asia,Iraq,2020-07,75500.0,2798.0,0.0,0.0
1809,Asia,Iraq,2020-08,110325.0,2301.0,0.0,0.0
1810,Asia,Iraq,2020-09,128047.0,2139.0,0.0,0.0
1811,Asia,Iraq,2020-10,109649.0,1729.0,0.0,0.0
1812,Asia,Iraq,2020-11,79919.0,1348.0,0.0,0.0
1813,Asia,Iraq,2020-12,42742.0,555.0,0.0,0.0
1814,Asia,Iraq,2021-01,24345.0,234.0,0.0,0.0
1815,Asia,Iraq,2021-02,75853.0,359.0,0.0,0.0
1816,Asia,Iraq,2021-03,155435.0,917.0,26727.0,26727.0
1817,Asia,Iraq,2021-04,214275.0,1142.0,271650.0,271650.0
1818,Asia,Iraq,2021-05,136153.0,910.0,0.0,0.0
1819,Asia,Iraq,2021-06,144552.0,811.0,506986.0,250319.0
1820,Asia,Iraq,2021-07,280695.0,1471.0,525030.0,277311.0
1821,Asia,Iraq,2021-08,261551.0,2173.0,0.0,0.0
1822,Asia,Iraq,2021-09,115153.0,1430.0,6278115.0,3850209.0
1823,Asia,Iraq,2021-10,51945.0,910.0,1762318.0,1219933.0
1824,Asia,Iraq,2021-11,25924.0,650.0,2897849.0,1649389.0
1825,Asia,Iraq,2021-12,12568.0,338.0,1871903.0,937043.0
1826,Asia,Iraq,2022-01,116842.0,231.0,1481601.0,760908.0
1827,Asia,Iraq,2022-02,92211.0,600.0,1163766.0,631037.0
1828,Asia,Iraq,2022-03,16757.0,175.0,750957.0,392144.0
1829,Asia,Iraq,2022-04,4981.0,44.0,406490.0,192948.0
1830,Asia,Israel,2020-02,6.0,0.0,0.0,0.0
1831,Asia,Israel,2020-03,5739.0,21.0,0.0,0.0
1832,Asia,Israel,2020-04,10179.0,204.0,0.0,0.0
1833,Asia,Israel,2020-05,1183.0,62.0,0.0,0.0
1834,Asia,Israel,2020-06,8359.0,40.0,0.0,0.0
1835,Asia,Israel,2020-07,46296.0,237.0,0.0,0.0
1836,Asia,Israel,2020-08,45172.0,389.0,0.0,0.0
1837,Asia,Israel,2020-09,130505.0,651.0,0.0,0.0
1838,Asia,Israel,2020-10,66938.0,957.0,0.0,0.0
1839,Asia,Israel,2020-11,22842.0,311.0,0.0,0.0
1840,Asia,Israel,2020-12,86071.0,453.0,991946.0,991940.0
1841,Asia,Israel,2021-01,220173.0,1471.0,3971626.0,2118244.0
1842,Asia,Israel,2021-02,132372.0,956.0,3172051.0,1619463.0
1843,Asia,Israel,2021-03,57298.0,461.0,1938234.0,535007.0
1844,Asia,Israel,2021-04,5429.0,154.0,417603.0,158237.0
1845,Asia,Israel,2021-05,994.0,49.0,143489.0,55606.0
1846,Asia,Israel,2021-06,2302.0,20.0,192176.0,151592.0
1847,Asia,Israel,2021-07,32241.0,45.0,412926.0,188344.0
1848,Asia,Israel,2021-08,192334.0,570.0,2580102.0,199190.0
1849,Asia,Israel,2021-09,215866.0,718.0,1424448.0,130573.0
1850,Asia,Israel,2021-10,45240.0,339.0,740169.0,110967.0
1851,Asia,Israel,2021-11,17351.0,96.0,262463.0,95105.0
1852,Asia,Israel,2021-12,40272.0,47.0,521000.0,220430.0
1853,Asia,Israel,2022-01,1516637.0,562.0,1141754.0,121342.0
1854,Asia,Israel,2022-02,733934.0,1393.0,128671.0,5615.0
1855,Asia,Israel,2022-03,283722.0,287.0,51889.0,2659.0
1856,Asia,Israel,2022-04,147789.0,209.0,37910.0,1989.0
1857,Asia,Japan,2020-01,13.0,0.0,0.0,0.0
1858,Asia,Japan,2020-02,230.0,6.0,0.0,0.0
1859,Asia,Japan,2020-03,2010.0,61.0,0.0,0.0
1860,Asia,Japan,2020-04,12029.0,414.0,0.0,0.0
1861,Asia,Japan,2020-05,2457.0,417.0,0.0,0.0
1862,Asia,Japan,2020-06,1864.0,76.0,0.0,0.0
1863,Asia,Japan,2020-07,17651.0,39.0,0.0,0.0
1864,Asia,Japan,2020-08,32129.0,287.0,0.0,0.0
1865,Asia,Japan,2020-09,15194.0,275.0,0.0,0.0
1866,Asia,Japan,2020-10,17744.0,195.0,0.0,0.0
1867,Asia,Japan,2020-11,47501.0,382.0,0.0,0.0
1868,Asia,Japan,2020-12,86925.0,1340.0,0.0,0.0
1869,Asia,Japan,2021-01,154991.0,2261.0,0.0,0.0
1870,Asia,Japan,2021-02,41896.0,2144.0,28530.0,28530.0
1871,Asia,Japan,2021-03,42450.0,1279.0,974209.0,848629.0
1872,Asia,Japan,2021-04,117685.0,1067.0,3362876.0,2445458.0
1873,Asia,Japan,2021-05,153716.0,2816.0,12294178.0,9322197.0
1874,Asia,Japan,2021-06,53096.0,1724.0,34307075.0,20580672.0
1875,Asia,Japan,2021-07,127021.0,408.0,38114684.0,18017014.0
1876,Asia,Japan,2021-08,567768.0,874.0,41819065.0,21149638.0
1877,Asia,Japan,2021-09,210700.0,1584.0,33958397.0,16762517.0
1878,Asia,Japan,2021-10,17271.0,615.0,24460605.0,8935566.0
1879,Asia,Japan,2021-11,4293.0,93.0,7946542.0,1722721.0
1880,Asia,Japan,2021-12,5660.0,32.0,2330201.0,591949.0
1881,Asia,Japan,2022-01,1006164.0,423.0,4045928.0,939336.0
1882,Asia,Japan,2022-02,2267421.0,4855.0,24119696.0,372832.0
1883,Asia,Japan,2022-03,1549704.0,4453.0,27957565.0,811271.0
1884,Asia,Japan,2022-04,1166210.0,1289.0,14487036.0,605684.0
1885,Asia,Jordan,2020-03,274.0,5.0,0.0,0.0
1886,Asia,Jordan,2020-04,179.0,3.0,0.0,0.0
1887,Asia,Jordan,2020-05,286.0,1.0,0.0,0.0
1888,Asia,Jordan,2020-06,393.0,0.0,0.0,0.0
1889,Asia,Jordan,2020-07,171.0,2.0,0.0,0.0
1890,Asia,Jordan,2020-08,841.0,4.0,0.0,0.0
1891,Asia,Jordan,2020-09,9791.0,46.0,0.0,0.0
1892,Asia,Jordan,2020-10,60782.0,768.0,0.0,0.0
1893,Asia,Jordan,2020-11,146823.0,1922.0,0.0,0.0
1894,Asia,Jordan,2020-12,75064.0,1083.0,0.0,0.0
1895,Asia,Jordan,2021-01,32361.0,482.0,40000.0,40000.0
1896,Asia,Jordan,2021-02,64235.0,385.0,40000.0,10000.0
1897,Asia,Jordan,2021-03,220487.0,2157.0,329203.0,254946.0
1898,Asia,Jordan,2021-04,99796.0,1978.0,510719.0,394382.0
1899,Asia,Jordan,2021-05,25161.0,626.0,984313.0,713091.0
1900,Asia,Jordan,2021-06,14870.0,288.0,2003383.0,1076350.0
1901,Asia,Jordan,2021-07,19308.0,282.0,1307109.0,500742.0
1902,Asia,Jordan,2021-08,26414.0,379.0,1208216.0,482535.0
1903,Asia,Jordan,2021-09,26793.0,307.0,579362.0,241275.0
1904,Asia,Jordan,2021-10,38622.0,320.0,474526.0,236824.0
1905,Asia,Jordan,2021-11,91402.0,570.0,407890.0,187141.0
1906,Asia,Jordan,2021-12,109462.0,1045.0,381072.0,194656.0
1907,Asia,Jordan,2022-01,161904.0,564.0,881593.0,236195.0
1908,Asia,Jordan,2022-02,406399.0,618.0,343977.0,94549.0
1909,Asia,Jordan,2022-03,60777.0,196.0,341024.0,79741.0
1910,Asia,Jordan,2022-04,3260.0,33.0,41968.0,13403.0
1911,Asia,Kazakhstan,2020-03,343.0,2.0,0.0,0.0
1912,Asia,Kazakhstan,2020-04,3059.0,23.0,0.0,0.0
1913,Asia,Kazakhstan,2020-05,7456.0,16.0,0.0,0.0
1914,Asia,Kazakhstan,2020-06,11450.0,147.0,0.0,0.0
1915,Asia,Kazakhstan,2020-07,68059.0,605.0,0.0,0.0
1916,Asia,Kazakhstan,2020-08,40306.0,1085.0,0.0,0.0
1917,Asia,Kazakhstan,2020-09,10034.0,197.0,0.0,0.0
1918,Asia,Kazakhstan,2020-10,8992.0,144.0,0.0,0.0
1919,Asia,Kazakhstan,2020-11,24864.0,258.0,0.0,0.0
1920,Asia,Kazakhstan,2020-12,26633.0,272.0,0.0,0.0
1921,Asia,Kazakhstan,2021-01,34648.0,377.0,0.0,0.0
1922,Asia,Kazakhstan,2021-02,26871.0,263.0,22294.0,20157.0
1923,Asia,Kazakhstan,2021-03,34757.0,2523.0,87701.0,70591.0
1924,Asia,Kazakhstan,2021-04,78067.0,649.0,1449841.0,1202631.0
1925,Asia,Kazakhstan,2021-05,67396.0,760.0,1610196.0,820733.0
1926,Asia,Kazakhstan,2021-06,39751.0,438.0,2165736.0,1221060.0
1927,Asia,Kazakhstan,2021-07,210158.0,1318.0,3765813.0,2035489.0
1928,Asia,Kazakhstan,2021-08,230112.0,3859.0,2893921.0,1259017.0
1929,Asia,Kazakhstan,2021-09,99261.0,3252.0,2173293.0,993863.0
1930,Asia,Kazakhstan,2021-10,57422.0,1171.0,1613599.0,667626.0
1931,Asia,Kazakhstan,2021-11,34708.0,767.0,1005427.0,430601.0
1932,Asia,Kazakhstan,2021-12,17546.0,366.0,713452.0,264395.0
1933,Asia,Kazakhstan,2022-01,252775.0,297.0,439999.0,199988.0
1934,Asia,Kazakhstan,2022-02,65377.0,429.0,2943042.0,196700.0
1935,Asia,Kazakhstan,2022-03,3132.0,74.0,34367.0,11493.0
1936,Asia,Kazakhstan,2022-04,565.0,2.0,0.0,0.0
1937,Asia,Kuwait,2020-02,45.0,0.0,0.0,0.0
1938,Asia,Kuwait,2020-03,244.0,0.0,0.0,0.0
1939,Asia,Kuwait,2020-04,3735.0,26.0,0.0,0.0
1940,Asia,Kuwait,2020-05,23019.0,186.0,0.0,0.0
1941,Asia,Kuwait,2020-06,19152.0,142.0,0.0,0.0
1942,Asia,Kuwait,2020-07,20762.0,93.0,0.0,0.0
1943,Asia,Kuwait,2020-08,18152.0,84.0,0.0,0.0
1944,Asia,Kuwait,2020-09,20073.0,79.0,0.0,0.0
1945,Asia,Kuwait,2020-10,20744.0,169.0,0.0,0.0
1946,Asia,Kuwait,2020-11,16709.0,101.0,0.0,0.0
1947,Asia,Kuwait,2020-12,7949.0,54.0,0.0,0.0
1948,Asia,Kuwait,2021-01,14673.0,25.0,0.0,0.0
1949,Asia,Kuwait,2021-02,25595.0,124.0,175000.0,137000.0
1950,Asia,Kuwait,2021-03,41251.0,230.0,363000.0,363000.0
1951,Asia,Kuwait,2021-04,41888.0,250.0,322000.0,322000.0
1952,Asia,Kuwait,2021-05,35231.0,209.0,0.0,0.0
1953,Asia,Kuwait,2021-06,47465.0,197.0,0.0,0.0
1954,Asia,Kuwait,2021-07,41144.0,351.0,1515455.0,630148.0
1955,Asia,Kuwait,2021-08,12029.0,99.0,0.0,0.0
1956,Asia,Kuwait,2021-09,1795.0,30.0,0.0,0.0
1957,Asia,Kuwait,2021-10,1023.0,12.0,0.0,0.0
1958,Asia,Kuwait,2021-11,684.0,4.0,4203191.0,1852426.0
1959,Asia,Kuwait,2021-12,3773.0,3.0,364044.0,29847.0
1960,Asia,Kuwait,2022-01,128582.0,29.0,389861.0,32250.0
1961,Asia,Kuwait,2022-02,74177.0,41.0,234969.0,24628.0
1962,Asia,Kuwait,2022-03,9084.0,16.0,247025.0,19015.0
1963,Asia,Kuwait,2022-04,2431.0,1.0,124573.0,6672.0
1964,Asia,Kyrgyzstan,2020-03,107.0,0.0,0.0,0.0
1965,Asia,Kyrgyzstan,2020-04,639.0,8.0,0.0,0.0
1966,Asia,Kyrgyzstan,2020-05,1002.0,8.0,0.0,0.0
1967,Asia,Kyrgyzstan,2020-06,3758.0,45.0,0.0,0.0
1968,Asia,Kyrgyzstan,2020-07,30299.0,1317.0,0.0,0.0
1969,Asia,Kyrgyzstan,2020-08,8093.0,123.0,0.0,0.0
1970,Asia,Kyrgyzstan,2020-09,2771.0,6.0,0.0,0.0
1971,Asia,Kyrgyzstan,2020-10,12209.0,80.0,0.0,0.0
1972,Asia,Kyrgyzstan,2020-11,14300.0,131.0,0.0,0.0
1973,Asia,Kyrgyzstan,2020-12,7856.0,80.0,0.0,0.0
1974,Asia,Kyrgyzstan,2021-01,3554.0,57.0,0.0,0.0
1975,Asia,Kyrgyzstan,2021-02,1663.0,54.0,0.0,0.0
1976,Asia,Kyrgyzstan,2021-03,2287.0,34.0,0.0,0.0
1977,Asia,Kyrgyzstan,2021-04,6737.0,104.0,27858.0,27000.0
1978,Asia,Kyrgyzstan,2021-05,9454.0,204.0,15269.0,10117.0
1979,Asia,Kyrgyzstan,2021-06,20274.0,192.0,130573.0,62783.0
1980,Asia,Kyrgyzstan,2021-07,37889.0,325.0,396864.0,353981.0
1981,Asia,Kyrgyzstan,2021-08,12842.0,203.0,570878.0,231748.0
1982,Asia,Kyrgyzstan,2021-09,2798.0,79.0,317888.0,146382.0
1983,Asia,Kyrgyzstan,2021-10,2727.0,64.0,281734.0,151738.0
1984,Asia,Kyrgyzstan,2021-11,2092.0,75.0,280704.0,136485.0
1985,Asia,Kyrgyzstan,2021-12,1338.0,56.0,233456.0,111079.0
1986,Asia,Kyrgyzstan,2022-01,13627.0,78.0,243705.0,103667.0
1987,Asia,Kyrgyzstan,2022-02,2211.0,78.0,240144.0,107005.0
1988,Asia,Kyrgyzstan,2022-03,408.0,30.0,175042.0,50528.0
1989,Asia,Kyrgyzstan,2022-04,56.0,3.0,91373.0,32698.0
1990,Asia,Laos,2020-03,9.0,0.0,0.0,0.0
1991,Asia,Laos,2020-04,10.0,0.0,0.0,0.0
1992,Asia,Laos,2020-05,0.0,0.0,0.0,0.0
1993,Asia,Laos,2020-06,0.0,0.0,0.0,0.0
1994,Asia,Laos,2020-07,1.0,0.0,0.0,0.0
1995,Asia,Laos,2020-08,2.0,0.0,0.0,0.0
